name	subspecies	serovar	core	contigs	quality
GCA_001271715	enterica	Typhimurium	403	102	1
GCA_001271735	enterica	Enteritidis	399	103	1
GCA_001271745	enterica	Typhimurium	392	190	1
GCA_001271755	enterica	Saintpaul	403	59	1
GCA_001271795	enterica	Typhimurium	393	155	1
GCA_001271815	enterica	Schwarzengrund	365	77	1
GCA_001271825	enterica	Typhimurium	402	74	1
GCA_001271835	enterica	Typhimurium	402	131	1
GCA_001271875	enterica	Kentucky	378	109	1
GCA_001271895	enterica	Enteritidis	402	39	1
GCA_001271905	enterica	Enteritidis	403	44	1
GCA_001271935	enterica	I	401	105	1
GCA_001271955	enterica	Enteritidis	403	43	1
GCA_001271965	enterica	Typhimurium	404	67	1
GCA_001271975	enterica	Enteritidis	402	93	1
GCA_001272015	enterica	Enteritidis	403	43	1
GCA_001272035	enterica	Typhimurium	403	86	1
GCA_001272045	enterica	Typhimurium	401	85	1
GCA_001272055	enterica	Heidelberg	403	49	1
GCA_001272095	enterica	Typhimurium	403	101	1
GCA_001272115	enterica	Typhimurium	377	279	1
GCA_001272125	enterica	Enteritidis	403	78	1
GCA_001272135	enterica	Kentucky	367	263	1
GCA_001272175	enterica	Enteritidis	397	140	1
GCA_001272185	enterica	Muenchen	389	271	1
GCA_001272205	enterica	Kentucky	372	205	1
GCA_001272215	enterica	Enteritidis	403	35	1
GCA_001272255	enterica	Enteritidis	402	71	1
GCA_001272275	enterica	Newport	402	78	1
GCA_001272285	enterica	Enteritidis	395	102	1
GCA_001272295	enterica	Montevideo	354	53	1
GCA_001272325	enterica	Heidelberg	397	137	1
GCA_001272375	enterica	Heidelberg	403	88	1
GCA_001272395	enterica	Mbandaka	373	196	1
GCA_001272405	enterica	Kentucky	380	90	1
GCA_001272415	enterica	Typhimurium	401	61	1
GCA_001272455	enterica	Enteritidis	403	34	1
GCA_001272465	enterica	Typhimurium	402	83	1
GCA_001272475	enterica	Typhimurium	401	62	1
GCA_001272485	enterica	Enteritidis	402	36	1
GCA_001272535	enterica	Typhimurium	402	71	1
GCA_001275185	enterica	Paratyphi	376	58	1
GCA_001275195	enterica	Heidelberg	405	192	1
GCA_001275205	enterica	Paratyphi	376	56	1
GCA_001275215	enterica	Heidelberg	404	58	1
GCA_001276665	enterica	Tennessee	375	49	1
GCA_001276675	enterica	Tennessee	377	56	1
GCA_001276695	enterica	Montevideo	363	78	1
GCA_001276745	enterica	Senftenberg	380	78	1
GCA_001276765	enterica	Senftenberg	380	65	1
GCA_001276775	enterica	Senftenberg	380	73	1
GCA_001276795	diarizonae	O61:k:1,5	127	54	1
GCA_001276825	enterica	Senftenberg	380	164	1
GCA_001276845	enterica	Tennessee	375	65	1
GCA_001276865	enterica	Indiana	369	64	1
GCA_001276875	diarizonae	X:z47:z53	136	58	1
GCA_001276905	enterica	Montevideo	363	67	1
GCA_001276925	enterica	Senftenberg	380	70	1
GCA_001280185	enterica	Enteritidis	358	83	1
GCA_001283125	enterica	Typhi	359	48	1
GCA_001293505	enterica	Typhimurium	403	4	1
GCA_001293585	enterica	4,12:i:-	386	250	1
GCA_001295155	enterica	Typhimurium	394	113	1
GCA_001295385	enterica	Typhimurium	401	63	1
GCA_001295405	enterica	Typhimurium	395	63	1
GCA_001295415	enterica	Typhimurium	398	133	1
GCA_001295425	enterica	Typhimurium	401	47	1
GCA_001295465	enterica	Typhimurium	401	51	1
GCA_001295485	enterica	Typhimurium	401	35	1
GCA_001295495	enterica	Typhimurium	396	120	1
GCA_001295525	enterica	Typhimurium	401	83	1
GCA_001295545	enterica	Typhimurium	399	67	1
GCA_001295555	enterica	Typhimurium	401	60	1
GCA_001295585	enterica	Typhimurium	384	251	1
GCA_001295595	enterica	Typhimurium	392	49	1
GCA_001295625	enterica	Typhimurium	398	71	1
GCA_001295635	enterica	Typhimurium	396	107	1
GCA_001295665	enterica	Typhimurium	397	110	1
GCA_001295675	enterica	Typhimurium	392	115	1
GCA_001295705	enterica	Typhimurium	397	53	1
GCA_001295725	enterica	Typhimurium	401	45	1
GCA_001295745	enterica	Typhimurium	396	84	1
GCA_001302605	enterica	Typhi	361	1	1
GCA_001302625	enterica	Typhi	361	1	1
GCA_001305235	enterica	Enteritidis	405	2	1
GCA_001305815	enterica	Thompson	403	1	1
GCA_001305835	enterica	Thompson	403	1	1
GCA_001317585	enterica	Typhi	359	56	1
GCA_001317605	enterica	Typhi	359	62	1
GCA_001317625	enterica	Typhi	360	48	1
GCA_001317645	enterica	Typhi	359	49	1
GCA_001317665	enterica	Typhi	360	40	1
GCA_001317685	enterica	Typhi	359	42	1
GCA_001321645	enterica	Bovismorbificans	361	43	1
GCA_001326135	enterica	Typhimurium	403	84	1
GCA_001326155	enterica	Typhimurium	402	85	1
GCA_001326175	enterica	Typhimurium	402	87	1
GCA_001326195	enterica	Typhimurium	401	79	1
GCA_001326215	enterica	Typhimurium	401	63	1
GCA_001326235	enterica	Typhimurium	402	80	1
GCA_001326255	enterica	Typhimurium	398	90	1
GCA_001326275	enterica	Typhimurium	404	74	1
GCA_001328575	enterica	Typhi	359	53	1
GCA_001328595	enterica	Typhi	360	52	1
GCA_001328615	enterica	Typhi	355	60	1
GCA_001328635	enterica	Typhi	359	55	1
GCA_001328655	enterica	Typhi	359	47	1
GCA_001328675	enterica	Typhi	359	47	1
GCA_001328695	enterica	Typhi	359	51	1
GCA_001328715	enterica	Typhi	359	44	1
GCA_001328735	enterica	Typhi	359	103	1
GCA_001328755	enterica	Typhi	359	52	1
GCA_001328775	enterica	Typhi	359	46	1
GCA_001328795	enterica	Typhi	344	77	1
GCA_001328815	enterica	Typhi	359	55	1
GCA_001328835	enterica	Typhi	359	56	1
GCA_001328855	enterica	Typhi	357	71	1
GCA_001328875	enterica	Typhi	349	57	1
GCA_001350035	enterica	Typhimurium	404	56	1
GCA_001350055	enterica	Typhimurium	404	37	1
GCA_001350075	enterica	Typhimurium	404	47	1
GCA_001350095	enterica	Typhimurium	404	65	1
GCA_001350115	enterica	Typhimurium	404	46	1
GCA_001350135	enterica	Typhimurium	404	50	1
GCA_001350155	enterica	Typhimurium	404	56	1
GCA_001350175	enterica	Typhimurium	403	52	1
GCA_001350195	enterica	Typhimurium	404	37	1
GCA_001350215	enterica	Typhimurium	404	54	1
GCA_001350235	enterica	Typhimurium	404	59	1
GCA_001350255	enterica	Typhimurium	404	50	1
GCA_001350275	enterica	Typhimurium	404	52	1
GCA_001350295	enterica	Typhi	358	47	1
GCA_001350315	enterica	Typhi	359	42	1
GCA_001350335	enterica	Typhi	359	42	1
GCA_001350355	enterica	Typhi	359	53	1
GCA_001350375	enterica	Typhi	359	45	1
GCA_001350395	enterica	Typhi	360	41	1
GCA_001350415	enterica	Typhi	359	43	1
GCA_001350435	enterica	Typhi	360	42	1
GCA_001350455	enterica	Typhi	360	42	1
GCA_001355395	enterica	Typhi	360	43	1
GCA_001355415	enterica	Typhi	359	56	1
GCA_001355435	enterica	Typhi	359	55	1
GCA_001355455	enterica	Typhi	359	48	1
GCA_001355475	enterica	Typhi	360	43	1
GCA_001355495	enterica	Typhi	360	54	1
GCA_001355515	enterica	Typhi	358	51	1
GCA_001355535	enterica	Typhi	361	50	1
GCA_001355555	enterica	Typhi	360	57	1
GCA_001355575	enterica	Typhi	360	51	1
GCA_001355595	enterica	Typhi	360	41	1
GCA_001355615	enterica	Typhi	361	45	1
GCA_001355635	enterica	Typhi	360	43	1
GCA_001355655	enterica	Typhi	359	46	1
GCA_001355675	enterica	Typhi	360	42	1
GCA_001355695	enterica	Typhi	360	39	1
GCA_001355715	enterica	Typhi	359	41	1
GCA_001355735	enterica	Typhi	359	45	1
GCA_001355755	enterica	Typhi	360	44	1
GCA_001355775	enterica	Typhi	359	39	1
GCA_001355795	enterica	Typhi	359	40	1
GCA_001355815	enterica	Typhi	359	37	1
GCA_001355835	enterica	Typhi	361	44	1
GCA_001355855	enterica	Typhi	359	46	1
GCA_001355875	enterica	Typhi	359	42	1
GCA_001355895	enterica	Typhi	359	43	1
GCA_001355915	enterica	Typhi	360	42	1
GCA_001355935	enterica	Typhi	360	43	1
GCA_001355955	enterica	Typhi	361	44	1
GCA_001355975	enterica	Typhi	360	39	1
GCA_001355995	enterica	Typhi	361	44	1
GCA_001356015	enterica	Typhi	360	43	1
GCA_001356035	enterica	Typhi	360	44	1
GCA_001356055	enterica	Typhi	350	41	1
GCA_001356075	enterica	Typhi	360	44	1
GCA_001356095	enterica	Typhi	360	43	1
GCA_001356115	enterica	Typhi	360	40	1
GCA_001356135	enterica	Typhi	358	46	1
GCA_001356155	enterica	Typhi	359	41	1
GCA_001356175	enterica	Typhi	359	50	1
GCA_001356195	enterica	Typhi	359	45	1
GCA_001356215	enterica	Typhi	354	41	1
GCA_001356235	enterica	Typhi	358	44	1
GCA_001356255	enterica	Typhi	361	46	1
GCA_001356275	enterica	Typhi	360	38	1
GCA_001356295	enterica	Typhi	359	46	1
GCA_001356315	enterica	Typhi	359	44	1
GCA_001356335	enterica	Typhi	360	46	1
GCA_001356355	enterica	Typhi	359	46	1
GCA_001356375	enterica	Typhi	359	48	1
GCA_001356395	enterica	Typhi	358	43	1
GCA_001356415	enterica	Typhi	359	44	1
GCA_001356435	enterica	Typhi	360	48	1
GCA_001356455	enterica	Typhi	360	46	1
GCA_001356475	enterica	Typhi	360	51	1
GCA_001356495	enterica	Typhi	359	43	1
GCA_001356515	enterica	Typhi	360	50	1
GCA_001356535	enterica	Typhi	359	44	1
GCA_001356555	enterica	Typhi	359	42	1
GCA_001356575	enterica	Typhi	359	51	1
GCA_001356595	enterica	Typhi	360	49	1
GCA_001356615	enterica	Typhi	359	48	1
GCA_001356635	enterica	Typhi	358	41	1
GCA_001356655	enterica	Typhi	359	49	1
GCA_001356675	enterica	Typhi	359	44	1
GCA_001356695	enterica	Typhi	359	41	1
GCA_001356715	enterica	Typhi	359	166	1
GCA_001356735	enterica	Typhi	358	42	1
GCA_001356755	enterica	Typhi	359	43	1
GCA_001356775	enterica	Typhi	359	56	1
GCA_001356795	enterica	Typhi	359	266	1
GCA_001356815	enterica	Typhi	359	47	1
GCA_001356835	enterica	Typhi	359	44	1
GCA_001356855	enterica	Typhi	359	50	1
GCA_001356875	enterica	Typhi	358	45	1
GCA_001356895	enterica	Typhi	360	55	1
GCA_001356915	enterica	Typhi	357	47	1
GCA_001356935	enterica	Typhi	358	47	1
GCA_001356955	enterica	Typhi	356	41	1
GCA_001356975	enterica	Typhi	359	45	1
GCA_001356995	enterica	Typhi	358	44	1
GCA_001357015	enterica	Typhi	356	45	1
GCA_001357035	enterica	Typhi	356	48	1
GCA_001357055	enterica	Typhi	360	42	1
GCA_001357075	enterica	Typhi	358	47	1
GCA_001357095	enterica	Typhi	359	59	1
GCA_001357115	enterica	Typhi	351	55	1
GCA_001357135	enterica	Typhi	359	46	1
GCA_001357155	enterica	Typhi	359	52	1
GCA_001357175	enterica	Typhi	358	53	1
GCA_001357195	enterica	Typhi	357	45	1
GCA_001357215	enterica	Typhi	360	42	1
GCA_001357235	enterica	Typhi	359	46	1
GCA_001357255	enterica	Typhi	360	42	1
GCA_001357275	enterica	Typhi	358	44	1
GCA_001357295	enterica	Typhi	358	40	1
GCA_001357315	enterica	Typhi	359	43	1
GCA_001357335	enterica	Typhi	359	42	1
GCA_001357355	enterica	Typhi	359	47	1
GCA_001357375	enterica	Typhi	359	53	1
GCA_001357395	enterica	Typhi	356	42	1
GCA_001357415	enterica	Typhi	360	53	1
GCA_001357435	enterica	Typhi	359	50	1
GCA_001357455	enterica	Typhi	360	51	1
GCA_001357475	enterica	Typhi	359	69	1
GCA_001357495	enterica	Typhi	358	50	1
GCA_001357515	enterica	Typhi	359	46	1
GCA_001357535	enterica	Typhi	357	52	1
GCA_001357555	enterica	Typhi	357	51	1
GCA_001357575	enterica	Typhi	358	54	1
GCA_001357595	enterica	Typhi	359	53	1
GCA_001357615	enterica	Typhi	359	53	1
GCA_001357635	enterica	Typhi	358	64	1
GCA_001357655	enterica	Typhi	359	49	1
GCA_001357675	enterica	Typhi	359	49	1
GCA_001357695	enterica	Typhi	357	45	1
GCA_001357715	enterica	Typhi	357	42	1
GCA_001357735	enterica	Typhi	359	44	1
GCA_001357755	enterica	Typhi	355	52	1
GCA_001357775	enterica	Typhi	357	47	1
GCA_001357795	enterica	Typhi	356	51	1
GCA_001357815	enterica	Typhi	359	52	1
GCA_001357835	enterica	Typhi	359	46	1
GCA_001357855	enterica	Typhi	359	45	1
GCA_001357875	enterica	Typhi	358	43	1
GCA_001357895	enterica	Typhi	359	58	1
GCA_001357915	enterica	Typhi	356	47	1
GCA_001357935	enterica	Typhi	358	54	1
GCA_001357955	enterica	Typhi	359	48	1
GCA_001357975	enterica	Typhi	359	49	1
GCA_001357995	enterica	Typhi	359	76	1
GCA_001358015	enterica	Typhi	359	43	1
GCA_001358035	enterica	Typhi	360	42	1
GCA_001358055	enterica	Typhi	358	42	1
GCA_001358075	enterica	Typhi	358	50	1
GCA_001358095	enterica	Typhi	360	51	1
GCA_001358115	enterica	Typhi	356	42	1
GCA_001358135	enterica	Typhi	359	40	1
GCA_001358155	enterica	Typhi	357	43	1
GCA_001358175	enterica	Typhi	355	64	1
GCA_001358195	enterica	Typhi	360	47	1
GCA_001358215	enterica	Typhi	360	52	1
GCA_001358235	enterica	Typhi	359	39	1
GCA_001358255	enterica	Typhi	359	46	1
GCA_001358275	enterica	Typhi	357	77	1
GCA_001358295	enterica	Typhi	361	42	1
GCA_001358315	enterica	Typhi	358	60	1
GCA_001358335	enterica	Typhi	359	49	1
GCA_001358355	enterica	Typhi	357	55	1
GCA_001358375	enterica	Typhi	359	47	1
GCA_001358395	enterica	Typhi	357	68	1
GCA_001358415	enterica	Typhi	359	45	1
GCA_001358435	enterica	Typhi	360	46	1
GCA_001358455	enterica	Typhi	359	48	1
GCA_001358475	enterica	Typhi	358	42	1
GCA_001358495	enterica	Typhi	359	55	1
GCA_001358515	enterica	Typhi	360	47	1
GCA_001358535	enterica	Typhi	361	46	1
GCA_001358555	enterica	Typhi	359	51	1
GCA_001358575	enterica	Typhi	358	53	1
GCA_001358595	enterica	Typhi	358	48	1
GCA_001358615	enterica	Typhi	360	45	1
GCA_001358635	enterica	Typhi	359	54	1
GCA_001358655	enterica	Typhi	360	53	1
GCA_001358675	enterica	Typhi	357	55	1
GCA_001358695	enterica	Typhi	361	41	1
GCA_001358715	enterica	Typhi	359	41	1
GCA_001358735	enterica	Typhi	359	45	1
GCA_001358755	enterica	Typhi	358	41	1
GCA_001358775	enterica	Typhi	357	66	1
GCA_001358795	enterica	Typhi	357	79	1
GCA_001358815	enterica	Typhi	357	71	1
GCA_001358835	enterica	Typhi	360	42	1
GCA_001358855	enterica	Typhi	359	40	1
GCA_001358875	enterica	Typhi	359	41	1
GCA_001358895	enterica	Typhi	359	40	1
GCA_001358915	enterica	Typhi	359	41	1
GCA_001358935	enterica	Typhi	359	45	1
GCA_001358955	enterica	Typhi	360	43	1
GCA_001358975	enterica	Typhi	359	48	1
GCA_001358995	enterica	Typhi	360	40	1
GCA_001359015	enterica	Typhi	359	49	1
GCA_001359035	enterica	Typhi	360	51	1
GCA_001359055	enterica	Typhi	359	48	1
GCA_001359075	enterica	Typhi	359	78	1
GCA_001359095	enterica	Typhi	359	79	1
GCA_001359115	enterica	Typhi	360	58	1
GCA_001359135	enterica	Typhi	359	55	1
GCA_001359155	enterica	Typhi	359	72	1
GCA_001359175	enterica	Typhi	360	62	1
GCA_001359195	enterica	Typhi	358	45	1
GCA_001359215	enterica	Typhi	360	45	1
GCA_001359235	enterica	Typhi	360	59	1
GCA_001359255	enterica	Typhi	360	46	1
GCA_001359275	enterica	Typhi	359	56	1
GCA_001359295	enterica	Typhi	359	44	1
GCA_001359315	enterica	Typhi	359	53	1
GCA_001359335	enterica	Typhi	357	96	1
GCA_001359355	enterica	Typhi	360	49	1
GCA_001359375	enterica	Typhi	360	44	1
GCA_001359395	enterica	Typhi	359	45	1
GCA_001359415	enterica	Typhi	359	45	1
GCA_001359435	enterica	Typhi	359	47	1
GCA_001359455	enterica	Typhi	360	43	1
GCA_001359475	enterica	Typhi	358	43	1
GCA_001359495	enterica	Typhi	360	40	1
GCA_001359515	enterica	Typhi	359	40	1
GCA_001359535	enterica	Typhi	359	58	1
GCA_001359555	enterica	Typhi	360	60	1
GCA_001359575	enterica	Typhi	360	78	1
GCA_001359595	enterica	Typhi	360	50	1
GCA_001359615	enterica	Typhi	361	75	1
GCA_001359635	enterica	Typhi	359	47	1
GCA_001359655	enterica	Typhi	359	44	1
GCA_001359675	enterica	Typhi	361	45	1
GCA_001359695	enterica	Typhi	360	53	1
GCA_001359715	enterica	Typhi	359	80	1
GCA_001359735	enterica	Typhi	359	61	1
GCA_001359755	enterica	Typhi	359	71	1
GCA_001359775	enterica	Typhi	358	66	1
GCA_001359795	enterica	Typhi	359	62	1
GCA_001359815	enterica	Typhi	359	66	1
GCA_001359835	enterica	Typhi	360	41	1
GCA_001359855	enterica	Typhi	360	46	1
GCA_001359875	enterica	Typhi	359	41	1
GCA_001359895	enterica	Typhi	361	43	1
GCA_001359915	enterica	Typhi	360	45	1
GCA_001359935	enterica	Typhi	358	44	1
GCA_001359955	enterica	Typhi	359	51	1
GCA_001359975	enterica	Typhi	359	48	1
GCA_001359995	enterica	Typhi	359	48	1
GCA_001360015	enterica	Typhi	360	45	1
GCA_001360035	enterica	Typhi	360	50	1
GCA_001360055	enterica	Typhi	359	49	1
GCA_001360075	enterica	Typhi	360	53	1
GCA_001360095	enterica	Typhi	359	43	1
GCA_001360115	enterica	Typhi	359	40	1
GCA_001360135	enterica	Typhi	359	47	1
GCA_001360155	enterica	Typhi	359	50	1
GCA_001360175	enterica	Typhi	360	58	1
GCA_001360195	enterica	Typhi	360	57	1
GCA_001360215	enterica	Typhi	358	39	1
GCA_001360235	enterica	Typhi	359	43	1
GCA_001360255	enterica	Typhi	359	95	1
GCA_001360275	enterica	Typhi	360	43	1
GCA_001360295	enterica	Typhi	359	45	1
GCA_001360315	enterica	Typhi	355	44	1
GCA_001360335	enterica	Typhi	359	49	1
GCA_001360355	enterica	Typhi	359	50	1
GCA_001360375	enterica	Typhi	359	77	1
GCA_001360395	enterica	Typhi	359	67	1
GCA_001360415	enterica	Typhi	359	46	1
GCA_001360435	enterica	Typhi	359	41	1
GCA_001360455	enterica	Typhi	359	52	1
GCA_001360475	enterica	Typhi	359	62	1
GCA_001360495	enterica	Typhi	359	45	1
GCA_001360515	enterica	Typhi	360	73	1
GCA_001360535	enterica	Typhi	359	61	1
GCA_001360555	enterica	Typhi	359	60	1
GCA_001360575	enterica	Typhi	359	75	1
GCA_001360595	enterica	Typhi	359	67	1
GCA_001360615	enterica	Typhi	360	46	1
GCA_001360635	enterica	Typhi	359	61	1
GCA_001360655	enterica	Typhi	359	81	1
GCA_001360675	enterica	Typhi	359	68	1
GCA_001360695	enterica	Typhi	358	51	1
GCA_001360715	enterica	Typhi	359	46	1
GCA_001360735	enterica	Typhi	359	46	1
GCA_001360755	enterica	Typhi	359	47	1
GCA_001360775	enterica	Typhi	357	53	1
GCA_001360795	enterica	Typhi	360	61	1
GCA_001360815	enterica	Typhi	359	41	1
GCA_001360835	enterica	Typhi	360	47	1
GCA_001360855	enterica	Typhi	358	51	1
GCA_001360875	enterica	Typhi	360	47	1
GCA_001360895	enterica	Typhi	359	68	1
GCA_001360915	enterica	Typhi	360	53	1
GCA_001360935	enterica	Typhi	359	52	1
GCA_001360955	enterica	Typhi	360	47	1
GCA_001360975	enterica	Typhi	358	47	1
GCA_001360995	enterica	Typhi	358	51	1
GCA_001361015	enterica	Typhi	359	43	1
GCA_001361035	enterica	Typhi	359	49	1
GCA_001361055	enterica	Typhi	360	46	1
GCA_001361075	enterica	Typhi	360	51	1
GCA_001361095	enterica	Typhi	359	42	1
GCA_001361115	enterica	Typhi	358	43	1
GCA_001361135	enterica	Typhi	355	44	1
GCA_001361155	enterica	Typhi	360	50	1
GCA_001361175	enterica	Typhi	359	52	1
GCA_001361195	enterica	Typhi	359	52	1
GCA_001361215	enterica	Typhi	358	80	1
GCA_001361235	enterica	Typhi	357	42	1
GCA_001361255	enterica	Typhi	358	44	1
GCA_001361275	enterica	Typhi	358	44	1
GCA_001361295	enterica	Typhi	359	58	1
GCA_001361315	enterica	Typhi	359	44	1
GCA_001361335	enterica	Typhi	360	43	1
GCA_001361355	enterica	Typhi	359	43	1
GCA_001361375	enterica	Typhi	358	44	1
GCA_001361395	enterica	Typhi	359	43	1
GCA_001361415	enterica	Typhi	359	65	1
GCA_001361435	enterica	Typhi	359	50	1
GCA_001361455	enterica	Typhi	359	46	1
GCA_001361475	enterica	Typhi	359	54	1
GCA_001361495	enterica	Typhi	359	52	1
GCA_001361515	enterica	Typhi	360	42	1
GCA_001361535	enterica	Typhi	360	46	1
GCA_001361555	enterica	Typhi	360	70	1
GCA_001361575	enterica	Typhi	360	42	1
GCA_001361595	enterica	Typhi	359	50	1
GCA_001361615	enterica	Typhi	361	41	1
GCA_001361635	enterica	Typhi	361	44	1
GCA_001361655	enterica	Typhi	361	43	1
GCA_001361675	enterica	Typhi	360	59	1
GCA_001361695	enterica	Typhi	360	49	1
GCA_001361715	enterica	Typhi	356	39	1
GCA_001361735	enterica	Typhi	359	56	1
GCA_001361755	enterica	Typhi	359	41	1
GCA_001361775	enterica	Typhi	359	42	1
GCA_001361795	enterica	Typhi	357	91	1
GCA_001361815	enterica	Typhi	359	39	1
GCA_001361835	enterica	Typhi	360	44	1
GCA_001361855	enterica	Typhi	359	43	1
GCA_001361875	enterica	Typhi	360	42	1
GCA_001361895	enterica	Typhi	359	44	1
GCA_001361915	enterica	Typhi	361	45	1
GCA_001361935	enterica	Typhi	359	56	1
GCA_001361955	enterica	Typhi	358	42	1
GCA_001361975	enterica	Typhi	360	45	1
GCA_001361995	enterica	Typhi	358	59	1
GCA_001362015	enterica	Typhi	359	45	1
GCA_001362035	enterica	Typhi	357	45	1
GCA_001362055	enterica	Typhi	359	38	1
GCA_001362075	enterica	Typhi	354	53	1
GCA_001362095	enterica	Typhi	358	49	1
GCA_001362115	enterica	Typhi	349	127	1
GCA_001362135	enterica	Typhi	356	71	1
GCA_001362155	enterica	Typhi	350	55	1
GCA_001362175	enterica	Typhi	355	61	1
GCA_001362195	enterica	Typhi	358	58	1
GCA_001362215	enterica	Typhi	353	55	1
GCA_001362235	enterica	Typhi	356	55	1
GCA_001362255	enterica	Typhi	359	42	1
GCA_001362275	enterica	Typhi	355	56	1
GCA_001362295	enterica	Typhi	355	57	1
GCA_001362315	enterica	Typhi	355	55	1
GCA_001362335	enterica	Typhi	355	54	1
GCA_001362355	enterica	Typhi	355	54	1
GCA_001362375	enterica	Typhi	359	47	1
GCA_001362395	enterica	Typhi	360	54	1
GCA_001362415	enterica	Typhi	356	56	1
GCA_001362435	enterica	Typhi	357	62	1
GCA_001362455	enterica	Typhi	358	56	1
GCA_001362475	enterica	Typhi	359	59	1
GCA_001362495	enterica	Typhi	356	71	1
GCA_001362515	enterica	Typhi	358	61	1
GCA_001362535	enterica	Typhi	357	68	1
GCA_001362555	enterica	Typhi	359	39	1
GCA_001362575	enterica	Typhi	359	51	1
GCA_001362595	enterica	Typhi	359	60	1
GCA_001362615	enterica	Typhi	358	54	1
GCA_001362635	enterica	Typhi	359	41	1
GCA_001362655	enterica	Typhi	361	50	1
GCA_001362675	enterica	Typhi	357	54	1
GCA_001362695	enterica	Typhi	357	65	1
GCA_001362715	enterica	Typhi	358	81	1
GCA_001362735	enterica	Typhi	356	53	1
GCA_001362755	enterica	Typhi	356	58	1
GCA_001362775	enterica	Typhi	354	71	1
GCA_001362795	enterica	Typhi	357	66	1
GCA_001362815	enterica	Typhi	345	57	1
GCA_001362835	enterica	Typhi	356	64	1
GCA_001362855	enterica	Typhi	356	68	1
GCA_001362875	enterica	Typhi	357	56	1
GCA_001362895	enterica	Typhi	358	67	1
GCA_001362915	enterica	Typhi	358	97	1
GCA_001362935	enterica	Typhi	358	54	1
GCA_001362955	enterica	Typhi	358	63	1
GCA_001362975	enterica	Typhi	360	55	1
GCA_001362995	enterica	Typhi	354	70	1
GCA_001363015	enterica	Typhi	358	55	1
GCA_001363035	enterica	Typhi	357	60	1
GCA_001363055	enterica	Typhi	356	72	1
GCA_001363075	enterica	Typhi	359	43	1
GCA_001363095	enterica	Typhi	359	54	1
GCA_001363115	enterica	Typhi	355	54	1
